"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"1537","Taka_24hr_K27ac_r1 LTR5 LTR5_g0","Taka_24hr_K27ac_r1","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.09,0.287623491264661,-0.124328135002202,0
"1538","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g1","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,5,5,"#D5A263",1.02,4.72,2.03047489096228,0.0689473537174915,0.0193798449612403
"1539","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g10","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,1,1,"#C6DDA4",0.52,0.28,0.494004457510662,0.643856189774725,0.0666666666666667
"1540","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g11","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,1,1,"#DA605C",0.22,0.11,0.31446603773522,0.849440323424619,0.1
"1541","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g12","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,1,1,"#DCA4C6",0.34,0.18,0.411452219939241,0.761213140412884,0.1
"1542","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g2","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,2,2,"#6ADC97",0.52,0.99,1.02980825909732,0.592194069952232,0.0333333333333333
"1543","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g3","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,2,2,"#DB6BC6",0.6,1.15,1.08595254467814,0.480625840906421,0.0377358490566038
"1544","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g4","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,0,0,"#7FDED9",2,0.48,0.673900151462674,-0.565597175854225,0
"1545","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g5","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,1,1,"#88AACF",1.04,0.72,0.841835416626593,0.217591435072627,0.0277777777777778
"1546","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g6","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,0.52,0.688725950101661,-0.604071323668861,0
"1547","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g7","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,1,1,"#7BE94E",0.76,0.42,0.589127072091164,0.494109070270043,0.0384615384615385
"1548","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g8","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,2,2,"#D6D4CD",0.1,0.31,0.563090318750648,1.19539568895843,0.0833333333333333
"1549","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_g9","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,1,1,"#D4DF64",0.78,0.48,0.673900151462674,0.434402824145775,0.0434782608695652
"1550","Taka_24hr_K27ac_r1 LTR5_Hs LTR5_Hs_U","Taka_24hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,1,1,"black",0.54,0.35,0.641573192719398,0.567040592723894,0.0476190476190476
"1551","Taka_24hr_K27ac_r1 LTR5A LTR5A_g1","Taka_24hr_K27ac_r1","LTR5A",253,"LTR5A_g1","Node1/",148,1,1,"#D1CECB",1.74,2.35,1.63531110931297,-0.74416109557041,0.00675675675675676
"1552","Taka_24hr_K27ac_r1 LTR5A LTR5A_g2","Taka_24hr_K27ac_r1","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,0.57,0.819645156038991,-0.650764559116902,0
"1553","Taka_24hr_K27ac_r1 LTR5A LTR5A_g3","Taka_24hr_K27ac_r1","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,0.52,0.703239258393226,-0.604071323668861,0
"1554","Taka_24hr_K27ac_r1 LTR5A LTR5A_g4","Taka_24hr_K27ac_r1","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.35,0.5,-0.432959407276106,0
"1555","Taka_24hr_K27ac_r1 LTR5A LTR5A_g5","Taka_24hr_K27ac_r1","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.26,0.561743318211757,-0.333423733725192,0
"1556","Taka_24hr_K27ac_r1 LTR5A LTR5A_g6","Taka_24hr_K27ac_r1","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.29,0.477683805651623,-0.36737106564853,0
"1557","Taka_24hr_K27ac_r1 LTR5A LTR5A_U","Taka_24hr_K27ac_r1","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.3,0.559581373109678,-0.37851162325373,0
"1558","Taka_24hr_K27ac_r1 LTR5B LTR5B_g1","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,1.03,1.01955625126569,-1.02147972741045,0
"1559","Taka_24hr_K27ac_r1 LTR5B LTR5B_g10","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",0.52,0.32,0.583960701597377,0.599462070416271,0.0666666666666667
"1560","Taka_24hr_K27ac_r1 LTR5B LTR5B_g2","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g2","Node54/100",55,0,0,"#D5A162",2,0.97,0.892788164723697,-0.978195629681652,0
"1561","Taka_24hr_K27ac_r1 LTR5B LTR5B_g3","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g3","Node11/96",42,2,2,"#81E557",0.26,0.62,0.762505174680238,0.888968687611256,0.0476190476190476
"1562","Taka_24hr_K27ac_r1 LTR5B LTR5B_g4","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g4","Node97/99",31,1,1,"#CEDCB2",1.36,1.14,1.13724814061546,-0.0976107966264221,0.032258064516129
"1563","Taka_24hr_K27ac_r1 LTR5B LTR5B_g5","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,0.5,0.674199862463242,-0.584962500721156,0
"1564","Taka_24hr_K27ac_r1 LTR5B LTR5B_g6","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g6","Node98/98",30,1,1,"#D4BCCD",1.1,0.85,0.998736575616787,0.112474729258412,0.0333333333333333
"1565","Taka_24hr_K27ac_r1 LTR5B LTR5B_g7","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,0.63,0.824559876478955,-0.704871964456353,0
"1566","Taka_24hr_K27ac_r1 LTR5B LTR5B_g8","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.58,0.741006686265994,-0.659924558402378,0
"1567","Taka_24hr_K27ac_r1 LTR5B LTR5B_g9","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.33,0.636515133481926,-0.411426245726465,0
"1568","Taka_24hr_K27ac_r1 LTR5B LTR5B_U","Taka_24hr_K27ac_r1","LTR5B",375,"LTR5B_U","Ungrouped",42,2,2,"black",0.36,0.76,0.877553992698461,0.769387071858584,0.0476190476190476
"1569","Taka_24hr_K27ac_r2 LTR5 LTR5_g0","Taka_24hr_K27ac_r2","LTR5",5,"LTR5_g0","-",5,1,1,"-",0.42,0.25,0.519809599951771,0.678071905112638,0.2
"1570","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g1","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,45,45,"#D5A263",0,9.49,2.85152803268916,2.13261918325447,0.174418604651163
"1571","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g10","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,1,1,"#C6DDA4",0.82,0.59,0.85392735006669,0.33097323449037,0.0666666666666667
"1572","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g11","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,3,3,"#DA605C",0,0.3,0.502518907629606,1.62148837674627,0.3
"1573","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g12","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,1,1,"#DCA4C6",0.56,0.32,0.566399223876658,0.599462070416271,0.1
"1574","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g2","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,9,9,"#6ADC97",0,2.1,1.25930877304122,1.68965987938785,0.15
"1575","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g3","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,4,4,"#DB6BC6",0.48,2.4,1.4633571475939,0.556393348524385,0.0754716981132075
"1576","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g4","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,4,4,"#7FDED9",0.04,1.02,1.02474436329311,1.30757280191029,0.102564102564103
"1577","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g5","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,1,1,"#88AACF",1.56,1.36,1.10572431583386,-0.238786859587117,0.0277777777777778
"1578","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g6","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,1,1,"#B745E2",1.36,1.12,1.01782100388997,-0.0840642647884746,0.0344827586206897
"1579","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g7","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,5,5,"#7BE94E",0,0.89,0.886429678969277,1.66657626627481,0.192307692307692
"1580","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g8","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,3,3,"#D6D4CD",0.06,0.63,0.848706680958169,1.29512803554365,0.125
"1581","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_g9","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,7,7,"#D4DF64",0,0.89,0.9733312577811,2.08161376555365,0.304347826086957
"1582","Taka_24hr_K27ac_r2 LTR5_Hs LTR5_Hs_U","Taka_24hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,4,4,"black",0.02,0.74,0.811781928223276,1.52284078881336,0.19047619047619
"1583","Taka_24hr_K27ac_r2 LTR5A LTR5A_g1","Taka_24hr_K27ac_r2","LTR5A",253,"LTR5A_g1","Node1/",148,1,1,"#D1CECB",1.98,4.75,2.09074439404058,-1.52356195605701,0.00675675675675676
"1584","Taka_24hr_K27ac_r2 LTR5A LTR5A_g2","Taka_24hr_K27ac_r2","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,1.23,1.07172097981977,-1.15704371014558,0
"1585","Taka_24hr_K27ac_r2 LTR5A LTR5A_g3","Taka_24hr_K27ac_r2","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,1.27,1.16215578155687,-1.18269229751619,0
"1586","Taka_24hr_K27ac_r2 LTR5A LTR5A_g4","Taka_24hr_K27ac_r2","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.54,0.757721198160256,-0.622930350920177,0
"1587","Taka_24hr_K27ac_r2 LTR5A LTR5A_g5","Taka_24hr_K27ac_r2","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.5,0.703526470681448,-0.584962500721156,0
"1588","Taka_24hr_K27ac_r2 LTR5A LTR5A_g6","Taka_24hr_K27ac_r2","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.41,0.570220584643798,-0.495695162624069,0
"1589","Taka_24hr_K27ac_r2 LTR5A LTR5A_U","Taka_24hr_K27ac_r2","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.56,0.729189393585214,-0.641546029087524,0
"1590","Taka_24hr_K27ac_r2 LTR5B LTR5B_g1","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,2.38,1.29318337149966,-1.75702324650746,0
"1591","Taka_24hr_K27ac_r2 LTR5B LTR5B_g10","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",0.96,0.68,0.83943222754816,0.251538766995964,0.0666666666666667
"1592","Taka_24hr_K27ac_r2 LTR5B LTR5B_g2","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g2","Node54/100",55,3,3,"#D5A162",0.5,1.81,1.33858813001542,0.509429869553799,0.0545454545454545
"1593","Taka_24hr_K27ac_r2 LTR5B LTR5B_g3","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g3","Node11/96",42,1,1,"#81E557",1.42,1.09,0.943826298006196,-0.0635029423061579,0.0238095238095238
"1594","Taka_24hr_K27ac_r2 LTR5B LTR5B_g4","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g4","Node97/99",31,3,3,"#CEDCB2",0.66,2,1.37068883368468,0.415037499278844,0.0967741935483871
"1595","Taka_24hr_K27ac_r2 LTR5B LTR5B_g5","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,1.14,1.07327498429768,-1.09761079662642,0
"1596","Taka_24hr_K27ac_r2 LTR5B LTR5B_g6","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g6","Node98/98",30,3,3,"#D4BCCD",0.36,1.33,1.28750796800516,0.779670045120444,0.1
"1597","Taka_24hr_K27ac_r2 LTR5B LTR5B_g7","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,1.01,0.937382989330865,-1.0071955014042,0
"1598","Taka_24hr_K27ac_r2 LTR5B LTR5B_g8","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.88,0.902073929197254,-0.910732661902913,0
"1599","Taka_24hr_K27ac_r2 LTR5B LTR5B_g9","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.63,0.774009631135756,-0.704871964456353,0
"1600","Taka_24hr_K27ac_r2 LTR5B LTR5B_U","Taka_24hr_K27ac_r2","LTR5B",375,"LTR5B_U","Ungrouped",42,2,2,"black",0.92,1.42,1.20755199398693,0.309955453221286,0.0476190476190476
"1601","Taka_3hr_K27ac_r1 LTR5 LTR5_g0","Taka_3hr_K27ac_r1","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.11,0.34509550720186,-0.150559676575381,0
"1602","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g1","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,22,22,"#D5A263",0,5.68,2.52214434979684,1.78371385335769,0.0852713178294574
"1603","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g10","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,2,2,"#C6DDA4",0.06,0.23,0.489382212074519,1.28630418515664,0.133333333333333
"1604","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g11","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,5,5,"#DA605C",0,0.17,0.427702341505507,2.35845397091248,0.5
"1605","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g12","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,2,2,"#DCA4C6",0.02,0.17,0.403394686042433,1.35845397091248,0.2
"1606","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g2","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,3,3,"#6ADC97",0.4,1.5,1.2831463854388,0.678071905112638,0.05
"1607","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g3","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,4,4,"#DB6BC6",0.2,1.6,1.2552918289217,0.943416471633632,0.0754716981132075
"1608","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g4","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,6,6,"#7FDED9",0,0.74,0.811781928223276,2.0082676159836,0.153846153846154
"1609","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g5","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,2,2,"#88AACF",0.24,0.76,0.792897766857032,0.769387071858584,0.0555555555555556
"1610","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g6","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,1,1,"#B745E2",0.84,0.58,0.754515029202818,0.340075441597622,0.0344827586206897
"1611","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g7","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,5,5,"#7BE94E",0,0.59,0.753376239057059,1.91593573521153,0.192307692307692
"1612","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g8","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,7,7,"#D6D4CD",0,0.34,0.53597828992668,2.57776699931695,0.291666666666667
"1613","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_g9","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,2,2,"#D4DF64",0.22,0.49,0.688945908360347,1.00965017003372,0.0869565217391304
"1614","Taka_3hr_K27ac_r1 LTR5_Hs LTR5_Hs_U","Taka_3hr_K27ac_r1","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,7,7,"black",0,0.39,0.584220105194208,2.52491511705122,0.333333333333333
"1615","Taka_3hr_K27ac_r1 LTR5A LTR5A_g1","Taka_3hr_K27ac_r1","LTR5A",253,"LTR5A_g1","Node1/",148,1,1,"#D1CECB",1.86,2.94,1.7222254806095,-0.978195629681652,0.00675675675675676
"1616","Taka_3hr_K27ac_r1 LTR5A LTR5A_g2","Taka_3hr_K27ac_r1","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,0.53,0.673525325163326,-0.613531652917927,0
"1617","Taka_3hr_K27ac_r1 LTR5A LTR5A_g3","Taka_3hr_K27ac_r1","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,0.87,0.848706680958168,-0.903038270112912,0
"1618","Taka_3hr_K27ac_r1 LTR5A LTR5A_g4","Taka_3hr_K27ac_r1","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.33,0.472581562625261,-0.411426245726465,0
"1619","Taka_3hr_K27ac_r1 LTR5A LTR5A_g5","Taka_3hr_K27ac_r1","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.25,0.479372485441102,-0.321928094887362,0
"1620","Taka_3hr_K27ac_r1 LTR5A LTR5A_g6","Taka_3hr_K27ac_r1","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.3,0.460566186471838,-0.37851162325373,0
"1621","Taka_3hr_K27ac_r1 LTR5A LTR5A_U","Taka_3hr_K27ac_r1","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.4,0.635641726163728,-0.485426827170242,0
"1622","Taka_3hr_K27ac_r1 LTR5B LTR5B_g1","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,1.39,1.17116017760858,-1.25701061820602,0
"1623","Taka_3hr_K27ac_r1 LTR5B LTR5B_g10","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",0.6,0.36,0.627967701672176,0.556393348524385,0.0666666666666667
"1624","Taka_3hr_K27ac_r1 LTR5B LTR5B_g2","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g2","Node54/100",55,2,2,"#D5A162",0.52,1.15,1.14039688288992,0.480625840906421,0.0363636363636364
"1625","Taka_3hr_K27ac_r1 LTR5B LTR5B_g3","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g3","Node11/96",42,1,1,"#81E557",0.94,0.56,0.656282767339712,0.358453970912476,0.0238095238095238
"1626","Taka_3hr_K27ac_r1 LTR5B LTR5B_g4","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g4","Node97/99",31,1,1,"#CEDCB2",1.4,1.31,1.18658324528025,-0.207892851641333,0.032258064516129
"1627","Taka_3hr_K27ac_r1 LTR5B LTR5B_g5","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,0.5,0.758786910639328,-0.584962500721156,0
"1628","Taka_3hr_K27ac_r1 LTR5B LTR5B_g6","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g6","Node98/98",30,1,1,"#D4BCCD",0.94,0.71,0.913368723048049,0.226003674888827,0.0333333333333333
"1629","Taka_3hr_K27ac_r1 LTR5B LTR5B_g7","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,0.69,0.812714618119455,-0.75702324650746,0
"1630","Taka_3hr_K27ac_r1 LTR5B LTR5B_g8","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.45,0.701729465267237,-0.53605290024021,0
"1631","Taka_3hr_K27ac_r1 LTR5B LTR5B_g9","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.44,0.624742371144323,-0.526068811667588,0
"1632","Taka_3hr_K27ac_r1 LTR5B LTR5B_U","Taka_3hr_K27ac_r1","LTR5B",375,"LTR5B_U","Ungrouped",42,1,1,"black",1.36,0.99,0.870330251958846,0.00723156923107573,0.0238095238095238
"1633","Taka_3hr_K27ac_r2 LTR5 LTR5_g0","Taka_3hr_K27ac_r2","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.04,0.196946385566932,-0.0565835283663676,0
"1634","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g1","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,27,27,"#D5A263",0,5.82,2.65291910882707,2.03758318280816,0.104651162790698
"1635","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g10","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,4,4,"#C6DDA4",0,0.25,0.457816513022367,2,0.266666666666667
"1636","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g11","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,3,3,"#DA605C",0.02,0.24,0.494821669744248,1.68965987938785,0.3
"1637","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g12","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,3,3,"#DCA4C6",0,0.2,0.402015126103685,1.73696559416621,0.3
"1638","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g2","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,5,5,"#6ADC97",0.02,1.39,1.08147859876928,1.32795188251513,0.0833333333333333
"1639","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g3","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,3,3,"#DB6BC6",0.32,1.47,1.32157695824559,0.695488958190047,0.0566037735849057
"1640","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g4","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,5,5,"#7FDED9",0,0.71,0.879566008686309,1.81096617560998,0.128205128205128
"1641","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g5","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,4,4,"#88AACF",0,0.9,0.758786910639328,1.39592867633114,0.111111111111111
"1642","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g6","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,1,1,"#B745E2",1.08,0.7,0.78495962709022,0.234465253637023,0.0344827586206897
"1643","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g7","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,8,8,"#7BE94E",0,0.68,0.802521279493825,2.42146376843828,0.307692307692308
"1644","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g8","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,8,8,"#D6D4CD",0,0.36,0.659353831222262,2.7263183499667,0.333333333333333
"1645","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_g9","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,3,3,"#D4DF64",0.02,0.47,0.642831488986284,1.44418384493836,0.130434782608696
"1646","Taka_3hr_K27ac_r2 LTR5_Hs LTR5_Hs_U","Taka_3hr_K27ac_r2","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,6,6,"black",0,0.38,0.693111852736656,2.34268665505416,0.285714285714286
"1647","Taka_3hr_K27ac_r2 LTR5A LTR5A_g1","Taka_3hr_K27ac_r2","LTR5A",253,"LTR5A_g1","Node1/",148,2,2,"#D1CECB",1.62,3.15,1.75450358457395,-0.468148835738406,0.0135135135135135
"1648","Taka_3hr_K27ac_r2 LTR5A LTR5A_g2","Taka_3hr_K27ac_r2","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,0.64,0.785216948725419,-0.713695814843359,0
"1649","Taka_3hr_K27ac_r2 LTR5A LTR5A_g3","Taka_3hr_K27ac_r2","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,0.73,0.722719331637969,-0.790772037862,0
"1650","Taka_3hr_K27ac_r2 LTR5A LTR5A_g4","Taka_3hr_K27ac_r2","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.36,0.559942276967326,-0.443606651475615,0
